	Selected	N	n	.
BECKER_TAMOXIFEN_RESISTANCE_DN	False	54	43	0.7962962962962963
KLEIN_PRIMARY_EFFUSION_LYMPHOMA_UP	True	50	48	0.96
LEE_LIVER_CANCER_DENA_UP	False	60	43	0.7166666666666667
FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_OK_VS_DONOR_DN	True	24	21	0.875
MAGRANGEAS_MULTIPLE_MYELOMA_IGLL_VS_IGLK_UP	True	41	34	0.8292682926829268
FLECHNER_PBL_KIDNEY_TRANSPLANT_REJECTED_VS_OK_UP	True	65	61	0.9384615384615385
GOLDRATH_IMMUNE_MEMORY	True	64	62	0.96875
LEE_LIVER_CANCER_E2F1_UP	False	63	49	0.7777777777777778
ROSS_AML_WITH_AML1_ETO_FUSION	True	78	70	0.8974358974358975
HASLINGER_B_CLL_WITH_17P13_DELETION	True	22	22	1.0
YAO_HOXA10_TARGETS_VIA_PROGESTERONE_UP	False	80	61	0.7625
ZHAN_MULTIPLE_MYELOMA_CD1_UP	True	46	37	0.8043478260869565
ABBUD_LIF_SIGNALING_1_DN	False	28	20	0.7142857142857143
SANSOM_APC_TARGETS_UP	True	130	104	0.8
NAKAJIMA_EOSINOPHIL	False	25	18	0.72
ZHANG_TARGETS_OF_EWSR1_FLI1_FUSION	True	87	77	0.8850574712643678
ZHAN_MULTIPLE_MYELOMA_SUBGROUPS	True	30	29	0.9666666666666667
HADDAD_T_LYMPHOCYTE_AND_NK_PROGENITOR_UP	True	82	67	0.8170731707317073
MA_MYELOID_DIFFERENTIATION_DN	True	43	36	0.8372093023255814
VERNELL_RETINOBLASTOMA_PATHWAY_DN	True	23	19	0.8260869565217391
HASLINGER_B_CLL_WITH_MUTATED_VH_GENES	True	18	16	0.8888888888888888
CROMER_METASTASIS_UP	True	72	69	0.9583333333333334
ZHAN_MULTIPLE_MYELOMA_CD1_AND_CD2_DN	True	55	47	0.8545454545454545
GUO_HEX_TARGETS_UP	True	78	66	0.8461538461538461
WANG_IMMORTALIZED_BY_HOXA9_AND_MEIS1_DN	False	24	19	0.7916666666666666
ALCALAY_AML_BY_NPM1_LOCALIZATION_UP	True	140	118	0.8428571428571429
FAELT_B_CLL_WITH_VH_REARRANGEMENTS_UP	True	48	47	0.9791666666666666
PARK_HSC_MARKERS	True	44	41	0.9318181818181818
ZHAN_MULTIPLE_MYELOMA_CD1_VS_CD2_UP	False	69	54	0.782608695652174
WANG_TARGETS_OF_MLL_CBP_FUSION_UP	True	45	36	0.8
STONER_ESOPHAGEAL_CARCINOGENESIS_UP	True	40	37	0.925
STONER_ESOPHAGEAL_CARCINOGENESIS_DN	True	6	5	0.8333333333333334
HASLINGER_B_CLL_WITH_13Q14_DELETION	True	24	21	0.875
HOFMANN_CELL_LYMPHOMA_UP	True	49	41	0.8367346938775511
GUO_HEX_TARGETS_DN	True	65	54	0.8307692307692308
GILDEA_METASTASIS	False	29	22	0.7586206896551724
ZHAN_MULTIPLE_MYELOMA_SPIKED	False	24	16	0.6666666666666666
MUNSHI_MULTIPLE_MYELOMA_DN	True	10	10	1.0
ASTIER_INTEGRIN_SIGNALING	True	57	50	0.8771929824561403
ZHAN_MULTIPLE_MYELOMA_LB_UP	True	47	40	0.851063829787234
HASLINGER_B_CLL_WITH_11Q23_DELETION	True	23	21	0.9130434782608695
HALMOS_CEBPA_TARGETS_DN	False	45	30	0.6666666666666666
WANG_IMMORTALIZED_BY_HOXA9_AND_MEIS1_UP	False	31	24	0.7741935483870968
ZHAN_MULTIPLE_MYELOMA_CD1_AND_CD2_UP	True	95	84	0.8842105263157894
NADLER_HYPERGLYCEMIA_AT_OBESITY	True	58	49	0.8448275862068966
HALMOS_CEBPA_TARGETS_UP	False	48	37	0.7708333333333334
YU_MYC_TARGETS_DN	True	59	54	0.9152542372881356
NUMATA_CSF3_SIGNALING_VIA_STAT3	True	21	18	0.8571428571428571
ZHAN_MULTIPLE_MYELOMA_UP	True	64	55	0.859375
LENAOUR_DENDRITIC_CELL_MATURATION_UP	True	116	101	0.8706896551724138
WANG_TARGETS_OF_MLL_CBP_FUSION_DN	True	45	43	0.9555555555555556
GREENBAUM_E2A_TARGETS_DN	True	20	16	0.8
NGUYEN_NOTCH1_TARGETS_UP	True	27	26	0.9629629629629629
ZHAN_MULTIPLE_MYELOMA_CD2_UP	True	48	40	0.8333333333333334
HASLINGER_B_CLL_WITH_CHROMOSOME_12_TRISOMY	True	23	21	0.9130434782608695
ABBUD_LIF_SIGNALING_1_UP	False	43	31	0.7209302325581395
VERHAAK_AML_WITH_NPM1_MUTATED_UP	True	185	148	0.8
BASSO_CD40_SIGNALING_DN	True	71	60	0.8450704225352113
ZHAN_MULTIPLE_MYELOMA_MF_UP	False	48	36	0.75
JAIN_NFKB_SIGNALING	True	75	70	0.9333333333333333
STAEGE_EWING_FAMILY_TUMOR	False	32	18	0.5625
GALE_APL_WITH_FLT3_MUTATED_UP	True	59	59	1.0
THEILGAARD_NEUTROPHIL_AT_SKIN_WOUND_DN	True	227	215	0.947136563876652
FAELT_B_CLL_WITH_VH_REARRANGEMENTS_DN	True	49	43	0.8775510204081632
ALCALAY_AML_BY_NPM1_LOCALIZATION_DN	True	186	172	0.9247311827956989
KANG_IMMORTALIZED_BY_TERT_DN	False	101	71	0.7029702970297029
YAO_HOXA10_TARGETS_VIA_PROGESTERONE_DN	False	20	14	0.7
MOREAUX_MULTIPLE_MYELOMA_BY_TACI_UP	False	376	289	0.7686170212765957
CHIARETTI_ACUTE_LYMPHOBLASTIC_LEUKEMIA_ZAP70	True	68	59	0.8676470588235294
XU_RESPONSE_TO_TRETINOIN_UP	True	16	15	0.9375
ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_DN	True	20	20	1.0
MARCINIAK_ER_STRESS_RESPONSE_VIA_CHOP	False	22	17	0.7727272727272727
ZHAN_V2_LATE_DIFFERENTIATION_GENES	True	45	41	0.9111111111111111
DORSEY_GAB2_TARGETS	False	30	23	0.7666666666666667
NAKAJIMA_MAST_CELL	False	46	36	0.782608695652174
LIAN_NEUTROPHIL_GRANULE_CONSTITUENTS	False	25	14	0.56
ZHAN_MULTIPLE_MYELOMA_MS_UP	False	49	39	0.7959183673469388
MA_MYELOID_DIFFERENTIATION_UP	True	38	33	0.868421052631579
RADMACHER_AML_PROGNOSIS	True	83	69	0.8313253012048193
CROMER_METASTASIS_DN	True	77	69	0.8961038961038961
NOUZOVA_METHYLATED_IN_APL	False	66	46	0.696969696969697
ZHAN_MULTIPLE_MYELOMA_HP_UP	False	50	34	0.68
XU_RESPONSE_TO_TRETINOIN_DN	True	12	11	0.9166666666666666
TAVOR_CEBPA_TARGETS_UP	True	51	43	0.8431372549019608
YAGI_AML_SURVIVAL	True	123	109	0.8861788617886179
XU_CREBBP_TARGETS_UP	True	22	18	0.8181818181818182
VERHAAK_AML_WITH_NPM1_MUTATED_DN	True	250	210	0.84
RORIE_TARGETS_OF_EWSR1_FLI1_FUSION_DN	False	28	17	0.6071428571428571
APPEL_IMATINIB_RESPONSE	True	33	30	0.9090909090909091
YAGI_AML_FAB_MARKERS	True	194	169	0.8711340206185567
ZHAN_MULTIPLE_MYELOMA_CD1_VS_CD2_DN	True	53	47	0.8867924528301887
ABBUD_LIF_SIGNALING_2_DN	True	6	6	1.0
XU_CREBBP_TARGETS_DN	True	41	33	0.8048780487804879
IGLESIAS_E2F_TARGETS_DN	False	16	7	0.4375
HOEGERKORP_CD44_TARGETS_TEMPORAL_UP	False	12	9	0.75
HOEGERKORP_CD44_TARGETS_TEMPORAL_DN	True	25	21	0.84
MUNSHI_MULTIPLE_MYELOMA_UP	True	77	68	0.8831168831168831
ZHAN_MULTIPLE_MYELOMA_DN	False	42	29	0.6904761904761905
HASLINGER_B_CLL_WITH_6Q21_DELETION	False	22	16	0.7272727272727273
HANSON_HRAS_SIGNALING_VIA_NFKB	False	23	13	0.5652173913043478
FAELT_B_CLL_WITH_VH3_21_DN	True	49	45	0.9183673469387755
NOUZOVA_TRETINOIN_AND_H4_ACETYLATION	True	137	124	0.9051094890510949
BRUNO_HEMATOPOIESIS	True	66	60	0.9090909090909091
MOREAUX_B_LYMPHOCYTE_MATURATION_BY_TACI_UP	False	88	70	0.7954545454545454
HOEGERKORP_CD44_TARGETS_DIRECT_UP	True	26	24	0.9230769230769231
FAELT_B_CLL_WITH_VH3_21_UP	True	45	41	0.9111111111111111
SESTO_RESPONSE_TO_UV_C8	True	71	62	0.8732394366197183
GENTILE_UV_RESPONSE_CLUSTER_D9	True	26	21	0.8076923076923077
MARTINEZ_RESPONSE_TO_TRABECTEDIN	True	50	48	0.96
WEIGEL_OXIDATIVE_STRESS_BY_TBH_AND_H2O2	True	35	31	0.8857142857142857
LEE_AGING_NEOCORTEX_DN	False	69	54	0.782608695652174
REN_ALVEOLAR_RHABDOMYOSARCOMA_UP	False	99	78	0.7878787878787878
TRAYNOR_RETT_SYNDROM_UP	True	40	34	0.85
MCCLUNG_DELTA_FOSB_TARGETS_8WK	True	49	43	0.8775510204081632
MODY_HIPPOCAMPUS_POSTNATAL	False	56	43	0.7678571428571429
IYENGAR_RESPONSE_TO_ADIPOCYTE_FACTORS	False	10	7	0.7
JAZAERI_BREAST_CANCER_BRCA1_VS_BRCA2_DN	True	42	38	0.9047619047619048
DAZARD_UV_RESPONSE_CLUSTER_G3	False	14	11	0.7857142857142857
SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_UP	False	38	29	0.7631578947368421
KAAB_FAILED_HEART_ATRIUM_DN	True	147	136	0.9251700680272109
SU_PANCREAS	False	50	32	0.64
WU_HBX_TARGETS_2_DN	False	16	12	0.75
JIANG_AGING_CEREBRAL_CORTEX_UP	False	32	24	0.75
WEIGEL_OXIDATIVE_STRESS_RESPONSE	True	33	30	0.9090909090909091
LU_AGING_BRAIN_DN	True	153	132	0.8627450980392157
RUAN_RESPONSE_TO_TNF_UP	True	12	11	0.9166666666666666
LEE_CALORIE_RESTRICTION_NEOCORTEX_UP	True	68	56	0.8235294117647058
JOSEPH_RESPONSE_TO_SODIUM_BUTYRATE_DN	True	60	49	0.8166666666666667
HU_GENOTOXIN_ACTION_DIRECT_VS_INDIRECT_4HR	True	38	33	0.868421052631579
MARCHINI_TRABECTEDIN_RESISTANCE_UP	True	20	19	0.95
BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_24HR_UP	False	14	11	0.7857142857142857
WU_HBX_TARGETS_1_DN	True	23	21	0.9130434782608695
SU_SALIVARY_GLAND	False	15	8	0.5333333333333333
HENDRICKS_SMARCA4_TARGETS_UP	True	54	45	0.8333333333333334
ZHENG_RESPONSE_TO_ARSENITE_DN	True	12	10	0.8333333333333334
MURAKAMI_UV_RESPONSE_6HR_DN	False	21	12	0.5714285714285714
CHEN_LVAD_SUPPORT_OF_FAILING_HEART_DN	False	42	31	0.7380952380952381
MARIADASON_RESPONSE_TO_CURCUMIN_SULINDAC_7	True	14	12	0.8571428571428571
SESTO_RESPONSE_TO_UV_C4	True	20	17	0.85
TRAYNOR_RETT_SYNDROM_DN	True	15	13	0.8666666666666667
SESTO_RESPONSE_TO_UV_C6	True	39	37	0.9487179487179487
MCCLUNG_CREB1_TARGETS_DN	True	56	46	0.8214285714285714
SUZUKI_RESPONSE_TO_TSA_AND_DECITABINE_1B	True	16	13	0.8125
SESTO_RESPONSE_TO_UV_C2	True	54	51	0.9444444444444444
HEDENFALK_BREAST_CANCER_BRACX_UP	False	19	9	0.47368421052631576
GEISS_RESPONSE_TO_DSRNA_DN	True	16	14	0.875
VIETOR_IFRD1_TARGETS	False	24	17	0.7083333333333334
HEDENFALK_BREAST_CANCER_BRACX_DN	True	20	17	0.85
JIANG_AGING_HYPOTHALAMUS_DN	True	35	34	0.9714285714285714
MARIADASON_RESPONSE_TO_BUTYRATE_CURCUMIN_SULINDAC_TSA_8	True	10	9	0.9
CHIBA_RESPONSE_TO_TSA_UP	False	50	39	0.78
RAMASWAMY_METASTASIS_DN	True	59	49	0.8305084745762712
MODY_HIPPOCAMPUS_NEONATAL	True	32	30	0.9375
MCCLUNG_COCAINE_REWARD_5D	True	75	64	0.8533333333333334
KAYO_AGING_MUSCLE_UP	False	242	183	0.756198347107438
VISALA_RESPONSE_TO_HEAT_SHOCK_AND_AGING_UP	True	15	13	0.8666666666666667
DELASERNA_MYOD_TARGETS_DN	False	57	43	0.7543859649122807
YAMAZAKI_TCEB3_TARGETS_UP	True	167	142	0.8502994011976048
HU_GENOTOXIN_ACTION_DIRECT_VS_INDIRECT_24HR	True	50	41	0.82
JIANG_VHL_TARGETS	True	88	77	0.875
MACLACHLAN_BRCA1_TARGETS_DN	True	16	13	0.8125
LEE_AGING_CEREBELLUM_DN	False	73	52	0.7123287671232876
EHRLICH_ICF_SYNDROM_UP	True	13	11	0.8461538461538461
MCCLUNG_DELTA_FOSB_TARGETS_2WK	False	49	39	0.7959183673469388
CUI_TCF21_TARGETS_DN	False	33	23	0.696969696969697
SU_THYMUS	True	20	18	0.9
KANG_FLUOROURACIL_RESISTANCE_DN	True	16	14	0.875
JI_RESPONSE_TO_FSH_DN	True	53	47	0.8867924528301887
CHUANG_OXIDATIVE_STRESS_RESPONSE_UP	False	28	19	0.6785714285714286
NATSUME_RESPONSE_TO_INTERFERON_BETA_DN	False	51	40	0.7843137254901961
LINDVALL_IMMORTALIZED_BY_TERT_UP	False	68	54	0.7941176470588235
WU_HBX_TARGETS_3_UP	True	18	18	1.0
MURAKAMI_UV_RESPONSE_6HR_UP	True	34	33	0.9705882352941176
SIMBULAN_PARP1_TARGETS_UP	False	31	24	0.7741935483870968
ULE_SPLICING_VIA_NOVA2	True	43	38	0.8837209302325582
MARIADASON_REGULATED_BY_HISTONE_ACETYLATION_DN	True	42	35	0.8333333333333334
IVANOVA_HEMATOPOIESIS_STEM_CELL	True	189	157	0.8306878306878307
KANG_FLUOROURACIL_RESISTANCE_UP	True	22	18	0.8181818181818182
MAHAJAN_RESPONSE_TO_IL1A_DN	True	70	59	0.8428571428571429
BURTON_ADIPOGENESIS_12	True	33	31	0.9393939393939394
KAAB_FAILED_HEART_ATRIUM_UP	True	36	30	0.8333333333333334
MARIADASON_REGULATED_BY_HISTONE_ACETYLATION_UP	True	61	54	0.8852459016393442
DASU_IL6_SIGNALING_SCAR_UP	True	31	28	0.9032258064516129
CHIBA_RESPONSE_TO_TSA	True	45	40	0.8888888888888888
YIH_RESPONSE_TO_ARSENITE_C2	True	14	12	0.8571428571428571
CHEN_LVAD_SUPPORT_OF_FAILING_HEART_UP	False	102	77	0.7549019607843137
KIM_GASTRIC_CANCER_CHEMOSENSITIVITY	False	96	75	0.78125
GENTILE_UV_RESPONSE_CLUSTER_D5	True	35	30	0.8571428571428571
LEE_CALORIE_RESTRICTION_MUSCLE_UP	False	39	28	0.717948717948718
MACLACHLAN_BRCA1_TARGETS_UP	True	21	17	0.8095238095238095
GAJATE_RESPONSE_TO_TRABECTEDIN_DN	True	20	16	0.8
LEE_AGING_MUSCLE_DN	True	41	35	0.8536585365853658
ZHANG_PROLIFERATING_VS_QUIESCENT	True	49	40	0.8163265306122449
VERRECCHIA_RESPONSE_TO_TGFB1_C5	False	21	13	0.6190476190476191
GERHOLD_ADIPOGENESIS_DN	False	62	49	0.7903225806451613
DELLA_RESPONSE_TO_TSA_AND_BUTYRATE	True	21	19	0.9047619047619048
RUAN_RESPONSE_TO_TNF_TROGLITAZONE_UP	True	16	14	0.875
BURTON_ADIPOGENESIS_2	True	71	61	0.8591549295774648
XU_GH1_EXOGENOUS_TARGETS_UP	False	55	34	0.6181818181818182
WU_HBX_TARGETS_3_DN	True	13	13	1.0
SU_KIDNEY	True	15	12	0.8
GENTILE_UV_RESPONSE_CLUSTER_D2	True	38	32	0.8421052631578947
PAL_PRMT5_TARGETS_DN	False	29	16	0.5517241379310345
VISALA_AGING_LYMPHOCYTE_DN	True	19	18	0.9473684210526315
CHEN_ETV5_TARGETS_SERTOLI	False	26	17	0.6538461538461539
MOREIRA_RESPONSE_TO_TSA_UP	True	28	26	0.9285714285714286
IVANOVA_HEMATOPOIESIS_STEM_CELL_SHORT_TERM	True	22	18	0.8181818181818182
TAKAO_RESPONSE_TO_UVB_RADIATION_DN	True	98	89	0.9081632653061225
MARIADASON_RESPONSE_TO_BUTYRATE_SULINDAC_4	True	16	15	0.9375
ZHENG_RESPONSE_TO_ARSENITE_UP	True	15	12	0.8
DAZARD_UV_RESPONSE_CLUSTER_G4	False	20	14	0.7
GENTILE_UV_RESPONSE_CLUSTER_D7	True	37	33	0.8918918918918919
EHRLICH_ICF_SYNDROM_DN	False	17	13	0.7647058823529411
VERRECCHIA_DELAYED_RESPONSE_TO_TGFB1	False	37	26	0.7027027027027027
SARTIPY_NORMAL_AT_INSULIN_RESISTANCE_UP	True	30	26	0.8666666666666667
MULLIGAN_NTF3_SIGNALING_VIA_INSR_AND_IGF1R_UP	False	22	17	0.7727272727272727
HENDRICKS_SMARCA4_TARGETS_DN	False	49	36	0.7346938775510204
KANG_DOXORUBICIN_RESISTANCE_DN	True	19	18	0.9473684210526315
SESTO_RESPONSE_TO_UV_C0	True	109	91	0.8348623853211009
CHEN_PDGF_TARGETS	True	18	15	0.8333333333333334
MCCLUNG_CREB1_TARGETS_UP	False	101	76	0.7524752475247525
WEIGEL_OXIDATIVE_STRESS_BY_HNE_AND_TBH	True	59	54	0.9152542372881356
TSENG_IRS1_TARGETS_DN	True	135	113	0.837037037037037
MCCLUNG_COCAIN_REWARD_4WK	False	73	57	0.7808219178082192
WELCSH_BRCA1_TARGETS_UP	True	201	177	0.8805970149253731
CHANG_IMMORTALIZED_BY_HPV31_UP	False	72	51	0.7083333333333334
IVANOVA_HEMATOPOIESIS_INTERMEDIATE_PROGENITOR	True	135	116	0.8592592592592593
LIANG_SILENCED_BY_METHYLATION_UP	False	33	23	0.696969696969697
LEE_CALORIE_RESTRICTION_NEOCORTEX_DN	False	68	48	0.7058823529411765
SESTO_RESPONSE_TO_UV_C1	True	74	62	0.8378378378378378
LY_AGING_MIDDLE_UP	False	14	7	0.5
WU_HBX_TARGETS_1_UP	False	16	11	0.6875
BURTON_ADIPOGENESIS_7	True	50	43	0.86
GENTILE_UV_RESPONSE_CLUSTER_D1	True	17	14	0.8235294117647058
RAMPON_ENRICHED_LEARNING_ENVIRONMENT_EARLY_UP	True	14	12	0.8571428571428571
SARTIPY_BLUNTED_BY_INSULIN_RESISTANCE_DN	True	18	17	0.9444444444444444
ZHANG_ANTIVIRAL_RESPONSE_TO_RIBAVIRIN_DN	True	45	39	0.8666666666666667
JAZAERI_BREAST_CANCER_BRCA1_VS_BRCA2_UP	True	49	44	0.8979591836734694
BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_UP	True	18	15	0.8333333333333334
KYNG_RESPONSE_TO_H2O2_VIA_ERCC6	False	17	12	0.7058823529411765
VERRECCHIA_RESPONSE_TO_TGFB1_C4	True	11	9	0.8181818181818182
ABE_INNER_EAR	False	44	30	0.6818181818181818
TSENG_IRS1_TARGETS_UP	False	119	92	0.773109243697479
XU_GH1_AUTOCRINE_TARGETS_UP	False	197	141	0.7157360406091371
XU_GH1_EXOGENOUS_TARGETS_DN	False	105	78	0.7428571428571429
MURAKAMI_UV_RESPONSE_24HR	False	20	13	0.65
BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_DN	False	52	41	0.7884615384615384
CHENG_RESPONSE_TO_NICKEL_ACETATE	True	45	39	0.8666666666666667
TSENG_ADIPOGENIC_POTENTIAL_DN	True	47	38	0.8085106382978723
SESTO_RESPONSE_TO_UV_C7	True	70	58	0.8285714285714286
KAAB_FAILED_HEART_VENTRICLE_DN	True	44	37	0.8409090909090909
JIANG_HYPOXIA_CANCER	True	58	53	0.9137931034482759
ZAMORA_NOS2_TARGETS_DN	False	81	64	0.7901234567901234
YIH_RESPONSE_TO_ARSENITE_C1	True	22	21	0.9545454545454546
BURTON_ADIPOGENESIS_PEAK_AT_8HR	True	38	31	0.8157894736842105
SAFFORD_T_LYMPHOCYTE_ANERGY	True	89	76	0.8539325842696629
WU_HBX_TARGETS_2_UP	True	23	20	0.8695652173913043
SESTO_RESPONSE_TO_UV_C5	True	46	45	0.9782608695652174
BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_UP	False	25	19	0.76
MCDOWELL_ACUTE_LUNG_INJURY_DN	True	47	39	0.8297872340425532
RAMPON_ENRICHED_LEARNING_ENVIRONMENT_LATE_UP	True	21	19	0.9047619047619048
MARIADASON_RESPONSE_TO_BUTYRATE_SULINDAC_6	True	47	42	0.8936170212765957
GENTILE_UV_LOW_DOSE_DN	True	64	55	0.859375
SARTIPY_NORMAL_AT_INSULIN_RESISTANCE_DN	True	19	16	0.8421052631578947
BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_UP	False	19	15	0.7894736842105263
GENTILE_UV_RESPONSE_CLUSTER_D8	True	37	30	0.8108108108108109
HAN_JNK_SINGALING_DN	False	39	29	0.7435897435897436
KRASNOSELSKAYA_ILF3_TARGETS_DN	True	46	38	0.8260869565217391
LEE_CALORIE_RESTRICTION_MUSCLE_DN	True	47	41	0.8723404255319149
LEE_AGING_MUSCLE_UP	True	38	32	0.8421052631578947
CARDOSO_RESPONSE_TO_GAMMA_RADIATION_AND_3AB	True	14	13	0.9285714285714286
MULLIGAN_NTF3_SIGNALING_VIA_INSR_AND_IGF1R_DN	True	10	9	0.9
SASSON_FSH_RESPONSE	False	8	6	0.75
CHEN_ETV5_TARGETS_TESTIS	True	26	21	0.8076923076923077
JIANG_AGING_CEREBRAL_CORTEX_DN	True	49	47	0.9591836734693877
VISALA_RESPONSE_TO_HEAT_SHOCK_AND_AGING_DN	True	13	12	0.9230769230769231
JIANG_AGING_HYPOTHALAMUS_UP	False	49	34	0.6938775510204082
KYNG_RESPONSE_TO_H2O2	True	66	56	0.8484848484848485
VERRECCHIA_RESPONSE_TO_TGFB1_C3	True	14	13	0.9285714285714286
TSENG_ADIPOGENIC_POTENTIAL_UP	False	31	23	0.7419354838709677
JOSEPH_RESPONSE_TO_SODIUM_BUTYRATE_UP	True	31	27	0.8709677419354839
SU_PLACENTA	False	31	19	0.6129032258064516
SUZUKI_RESPONSE_TO_TSA	False	18	14	0.7777777777777778
BILD_E2F3_ONCOGENIC_SIGNATURE	True	246	202	0.8211382113821138
BILD_SRC_ONCOGENIC_SIGNATURE	True	60	54	0.9
BILD_CTNNB1_ONCOGENIC_SIGNATURE	True	78	66	0.8461538461538461
DOUGLAS_BMI1_TARGETS_DN	True	314	286	0.910828025477707
KRIGE_AMINO_ACID_DEPRIVATION	True	29	24	0.8275862068965517
GHO_ATF5_TARGETS_UP	True	13	11	0.8461538461538461
GHO_ATF5_TARGETS_DN	True	16	14	0.875
DURCHDEWALD_SKIN_CARCINOGENESIS_UP	False	92	72	0.782608695652174
LI_CYTIDINE_ANALOGS_CYCTOTOXICITY	True	15	12	0.8
LI_CYTIDINE_ANALOG_PATHWAY	True	17	15	0.8823529411764706
CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_UP	True	20	17	0.85
MCCOLLUM_GELDANAMYCIN_RESISTANCE_UP	True	10	9	0.9
MCCOLLUM_GELDANAMYCIN_RESISTANCE_DN	False	7	4	0.5714285714285714
MILICIC_FAMILIAL_ADENOMATOUS_POLYPOSIS_UP	False	10	5	0.5
MILICIC_FAMILIAL_ADENOMATOUS_POLYPOSIS_DN	False	10	6	0.6
LOPES_METHYLATED_IN_COLON_CANCER_UP	False	28	20	0.7142857142857143
LOPES_METHYLATED_IN_COLON_CANCER_DN	True	28	24	0.8571428571428571
TUOMISTO_TUMOR_SUPPRESSION_BY_COL13A1_UP	False	21	13	0.6190476190476191
TUOMISTO_TUMOR_SUPPRESSION_BY_COL13A1_DN	False	19	10	0.5263157894736842
BAFNA_MUC4_TARGETS_UP	False	5	3	0.6
HOWLIN_CITED1_TARGETS_1_UP	True	35	30	0.8571428571428571
HOWLIN_CITED1_TARGETS_1_DN	True	37	33	0.8918918918918919
HOWLIN_CITED1_TARGETS_2_UP	False	18	13	0.7222222222222222
HOWLIN_CITED1_TARGETS_2_DN	True	17	14	0.8235294117647058
LEIN_NEURON_MARKERS	True	69	56	0.8115942028985508
LEIN_ASTROCYTE_MARKERS	True	43	38	0.8837209302325582
LEIN_OLIGODENDROCYTE_MARKERS	True	76	62	0.8157894736842105
LEIN_MIDBRAIN_MARKERS	False	84	67	0.7976190476190477
LEIN_PONS_MARKERS	False	92	72	0.782608695652174
LEIN_MEDULLA_MARKERS	True	86	72	0.8372093023255814
LEIN_CEREBELLUM_MARKERS	True	86	72	0.8372093023255814
LEIN_LOCALIZED_TO_DISTAL_AND_PROXIMAL_DENDRITES	False	18	14	0.7777777777777778
LEIN_LOCALIZED_TO_PROXIMAL_DENDRITES	True	37	31	0.8378378378378378
GAVIN_FOXP3_TARGETS_CLUSTER_T7	True	101	85	0.8415841584158416
GAVIN_FOXP3_TARGETS_CLUSTER_P2	True	81	73	0.9012345679012346
GAVIN_FOXP3_TARGETS_CLUSTER_P3	True	164	144	0.8780487804878049
GAVIN_PDE3B_TARGETS	True	22	20	0.9090909090909091
GAVIN_IL2_RESPONSIVE_FOXP3_TARGETS_DN	True	5	4	0.8
MARSON_FOXP3_TARGETS_STIMULATED_UP	True	30	30	1.0
MARSON_FOXP3_TARGETS_STIMULATED_DN	True	11	10	0.9090909090909091
MARSON_FOXP3_CORE_DIRECT_TARGETS	True	19	17	0.8947368421052632
ZHENG_FOXP3_TARGETS_IN_THYMUS_DN	True	13	11	0.8461538461538461
ZHENG_FOXP3_TARGETS_IN_T_LYMPHOCYTE_UP	True	12	12	1.0
ZHENG_FOXP3_TARGETS_IN_T_LYMPHOCYTE_DN	True	39	37	0.9487179487179487
ZHENG_FOXP3_TARGETS_DN	True	7	6	0.8571428571428571
SANSOM_APC_TARGETS	True	211	176	0.8341232227488151
SANSOM_APC_MYC_TARGETS	True	240	215	0.8958333333333334
SANSOM_APC_TARGETS_REQUIRE_MYC	True	224	201	0.8973214285714286
SANSOM_WNT_PATHWAY_REQUIRE_MYC	False	63	47	0.746031746031746
RIGGINS_TAMOXIFEN_RESISTANCE_UP	True	67	56	0.835820895522388
NIKOLSKY_OVERCONNECTED_IN_BREAST_CANCER	True	21	20	0.9523809523809523
WANG_LSD1_TARGETS_UP	False	24	18	0.75
WANG_LSD1_TARGETS_DN	True	37	32	0.8648648648648649
TESAR_ALK_AND_JAK_TARGETS_MOUSE_ES_D4_DN	True	6	5	0.8333333333333334
TESAR_JAK_TARGETS_MOUSE_ES_D3_DN	False	8	4	0.5
JI_CARCINOGENESIS_BY_KRAS_AND_STK11_UP	False	12	5	0.4166666666666667
GAZIN_EPIGENETIC_SILENCING_BY_KRAS	True	25	21	0.84
JEPSEN_SMRT_TARGETS	True	33	28	0.8484848484848485
KYNG_DNA_DAMAGE_BY_4NQO	True	36	30	0.8333333333333334
KYNG_DNA_DAMAGE_BY_GAMMA_RADIATION	True	77	64	0.8311688311688312
KYNG_DNA_DAMAGE_BY_UV	True	54	48	0.8888888888888888
KYNG_DNA_DAMAGE_BY_4NQO_OR_UV	True	60	55	0.9166666666666666
KYNG_DNA_DAMAGE_BY_GAMMA_AND_UV_RADIATION	True	77	71	0.922077922077922
KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_4NQO_IN_OLD	True	12	10	0.8333333333333334
KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_4NQO_IN_WS	False	37	28	0.7567567567567568
KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_GAMMA_IN_OLD	False	29	23	0.7931034482758621
